current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,The Weeknd,Blinding Lights,Republic Records,20,1,2020-04-17,2020-04-23,2020,4
2,Samra,BaeBae,Urban,1,2,2020-04-17,2020-04-23,2020,4
3,Drake,Toosie Slide,Republic Records,2,3,2020-04-17,2020-04-23,2020,4
4,Bonez MC,Shotz Fired,187 Strassenbande,1,4,2020-04-17,2020-04-23,2020,4
5,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,20,4,2020-04-17,2020-04-23,2020,4
6,Topic feat. A7S,Breaking Me,Virgin Records,15,3,2020-04-17,2020-04-23,2020,4
7,Tones And I,Dance Monkey,Bad Batch Records,36,1,2020-04-17,2020-04-23,2020,4
8,Shindy,What's Luv,SME - Friends With Money,2,3,2020-04-17,2020-04-23,2020,4
9,Loredana x Zuna,Du bist mein,KMN Gang,3,1,2020-04-17,2020-04-23,2020,4
10,Robin Schulz feat. Alida,In Your Eyes,Warner Music Germany,14,5,2020-04-17,2020-04-23,2020,4
11,Ava Max,Salt,Atlantic,9,10,2020-04-17,2020-04-23,2020,4
12,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,4,12,2020-04-17,2020-04-23,2020,4
13,Symba [DE],Angels sippen,SME - Symba,3,13,2020-04-17,2020-04-23,2020,4
14,Dardan & Monet192,H <3 T E L,Hypnotize Entertainment,4,2,2020-04-17,2020-04-23,2020,4
15,Apache 207,Roller,SME - Two Sides,34,1,2020-04-17,2020-04-23,2020,4
16,Nea,Some Say,SME - Milkshake,11,16,2020-04-17,2020-04-23,2020,4
17,Kayef,Ich wÃ¼rd' lÃ¼gen,Recordjet,2,16,2020-04-17,2020-04-23,2020,4
18,Powfu feat. Beabadoobee,Death Bed,SME - Independently Popular.,6,18,2020-04-17,2020-04-23,2020,4
19,Ufo361,Allein sein,Stay High,3,3,2020-04-17,2020-04-23,2020,4
20,Dua Lipa,Physical,Urban,11,14,2020-04-17,2020-04-23,2020,4
21,Dua Lipa,Don't Start Now,Urban,24,10,2020-04-17,2020-04-23,2020,4
22,CÃ©line [DE],TrÃ¤nen aus Kajal,BTGS,2,22,2020-04-17,2020-04-23,2020,4
23,Regard,Ride It,B1 Recordings/Ministry of Sound,30,4,2020-04-17,2020-04-23,2020,4
24,Alicia Keys,Underdog,SME - RCA International,6,24,2020-04-17,2020-04-23,2020,4
25,Roddy Ricch,The Box,Atlantic,15,12,2020-04-17,2020-04-23,2020,4
26,LEA,Treppenhaus,SME - Four Music,6,18,2020-04-17,2020-04-23,2020,4
27,badmÃ³mzjay,Move,Universal Domestic Vertigo,1,27,2020-04-17,2020-04-23,2020,4
28,Kontra K,Puste sie weg,BMG,3,4,2020-04-17,2020-04-23,2020,4
29,Felix Jaehn & Vize feat. Miss Li,Close Your Eyes,Virgin Records,17,21,2020-04-17,2020-04-23,2020,4
30,Benee feat. Gus Dapperton,Supalonely,Universal,5,29,2020-04-17,2020-04-23,2020,4
31,Doja Cat,Boss Bitch,Atlantic,5,31,2020-04-17,2020-04-23,2020,4
32,Trevor Daniel,Falling,Alamo Records,15,13,2020-04-17,2020-04-23,2020,4
33,Tom Gregory,Fingertips,Kontor Records,6,33,2020-04-17,2020-04-23,2020,4
34,Joker Bra & Vize,Baby,Urban,11,1,2020-04-17,2020-04-23,2020,4
35,Luciano [DE],Trippin',Urban,3,8,2020-04-17,2020-04-23,2020,4
36,Juju x Loredana,Kein Wort,Jinx Music,13,1,2020-04-17,2020-04-23,2020,4
37,Lil Mosey,Blueberry Faygo,Mogul Vision,4,37,2020-04-17,2020-04-23,2020,4
38,Ava Max,Kings & Queens,Atlantic,5,38,2020-04-17,2020-04-23,2020,4
39,Samra & Capital Bra,Berlin,Urban,5,2,2020-04-17,2020-04-23,2020,4
40,Megan Thee Stallion,Savage,300 Entertainment,3,40,2020-04-17,2020-04-23,2020,4
41,DripReport,Skechers,SME - Arista,1,41,2020-04-17,2020-04-23,2020,4
42,Doja Cat,Say So,SME - RCA International,7,38,2020-04-17,2020-04-23,2020,4
43,Ramon Roselly,Eine Nacht,Electrola,2,1,2020-04-17,2020-04-23,2020,4
44,Billie Eilish,Bad Guy,Universal,55,4,2020-04-17,2020-04-23,2020,4
45,Dua Lipa,Break My Heart,Urban,3,26,2020-04-17,2020-04-23,2020,4
46,Loredana feat. Rymez,Angst,Loredana,6,1,2020-04-17,2020-04-23,2020,4
47,Apache 207,200 km/h,SME - Two Sides,30,4,2020-04-17,2020-04-23,2020,4
48,Capital Bra x Samra & Lea,110,Urban,30,1,2020-04-17,2020-04-23,2020,4
49,AnnenMayKantereit,Ausgehen,Universal Domestic Vertigo,10,35,2020-04-17,2020-04-23,2020,4
50,Surfaces,Sunday Best,Caroline Records,7,50,2020-04-17,2020-04-23,2020,4
51,SINFOGLESIA,Victoriam,BurdaForward Music,1,51,2020-04-17,2020-04-23,2020,4
52,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,63,18,2020-04-17,2020-04-23,2020,4
53,G-Eazy feat. Tory Lanez & Tyga,Still Be Friends,SME - RCA International,9,53,2020-04-17,2020-04-23,2020,4
54,LUM!X & Gabry Ponte,Monster,Spinnin' Records,38,20,2020-04-17,2020-04-23,2020,4
55,Apache 207,Matrix,SME - Two Sides,8,2,2020-04-17,2020-04-23,2020,4
56,Riton x Oliver Heldens feat. Vula,Turn Me On,SME - Ministry Of Sound,24,18,2020-04-17,2020-04-23,2020,4
57,AK Ausserkontrolle x Shindy,Hood,XY Records,3,10,2020-04-17,2020-04-23,2020,4
58,Justin Bieber feat. Quavo,Intentions,Def Jam,10,23,2020-04-17,2020-04-23,2020,4
59,Future feat. Drake,Life Is Good,SME - Epic,14,8,2020-04-17,2020-04-23,2020,4
60,Meduza x Becky Hill x Goodboys,Lose Control,Virgin Records,27,30,2020-04-17,2020-04-23,2020,4
61,Lewis Capaldi,Before You Go,Universal Domestic Vertigo,18,42,2020-04-17,2020-04-23,2020,4
62,Tones And I,Never Seen The Rain,Elektra,8,51,2020-04-17,2020-04-23,2020,4
63,LUM!X x Mokaby & D.T.E x Gabry Ponte,The Passenger (LaLaLa),Spinnin' Records,4,63,2020-04-17,2020-04-23,2020,4
64,Soolking feat. Mero,Hayati,Universal,4,10,2020-04-17,2020-04-23,2020,4
65,"Kygo, Zara Larsson & Tyga",Like It Is,SME - Kygo,3,41,2020-04-17,2020-04-23,2020,4
66,Reynmen feat. Ufo361,KaÃ§amak,Houze Istanbul,1,66,2020-04-17,2020-04-23,2020,4
67,BHZ,Flasche Luft,SME - BHZ,2,41,2020-04-17,2020-04-23,2020,4
68,Mark Forster,194 LÃ¤nder,SME - Four Music,30,13,2020-04-17,2020-04-23,2020,4
69,Sam Feldt feat. Rani,Post Malone,Spinnin' Records,27,46,2020-04-17,2020-04-23,2020,4
70,CÃ©line [DE],FÃ¼r mich,BTGS,4,70,2020-04-17,2020-04-23,2020,4
71,Billie Eilish,Everything I Wanted,Interscope,22,9,2020-04-17,2020-04-23,2020,4
72,The Weeknd,In Your Eyes,Republic Records,2,68,2020-04-17,2020-04-23,2020,4
73,Eno x Murda,Was machst du,Alles Oder Nix Records,2,32,2020-04-17,2020-04-23,2020,4
74,Juju feat. Henning May,Vermissen,Jinx Music,50,1,2020-04-17,2020-04-23,2020,4
75,Maroon 5,Memories,A&M Records,30,20,2020-04-17,2020-04-23,2020,4
76,Ali Gatie,What If I Told You That I Love You,Li$N,12,8,2020-04-17,2020-04-23,2020,4
77,Pietro Lombardi,KÃ¤mpferherz,Universal Domestic Polydor,4,13,2020-04-17,2020-04-23,2020,4
78,Black Eyed Peas x J Balvin,Ritmo (Bad Boys For Life),SME - Epic,24,24,2020-04-17,2020-04-23,2020,4
79,Samra,Weiss,Urban,10,3,2020-04-17,2020-04-23,2020,4
80,Gamper & Dadoni,Gimme! Gimme! Gimme!,Big Top Amsterdam,3,80,2020-04-17,2020-04-23,2020,4
81,Halsey,You Should Be Sad,Capitol,14,43,2020-04-17,2020-04-23,2020,4
82,Shawn Mendes & Camila Cabello,SeÃ±orita,Island,40,1,2020-04-17,2020-04-23,2020,4
83,PartyNextDoor & Rihanna,Believe It,OVO Sound,3,58,2020-04-17,2020-04-23,2020,4
84,Pop Smoke,Dior,Victor Victor Worldwide,5,59,2020-04-17,2020-04-23,2020,4
85,Monet192 feat. Hatik,DÃ¤mon,Warner Music Germany,2,85,2020-04-17,2020-04-23,2020,4
86,Selena Gomez,Boyfriend,Interscope,1,86,2020-04-17,2020-04-23,2020,4
87,Post Malone,Circles,Republic Records,33,17,2020-04-17,2020-04-23,2020,4
88,Bausa x Joshi Mizu x Maxwell,Skifahren,SME - RBK,22,4,2020-04-17,2020-04-23,2020,4
89,Harry Styles,Adore You,SME - Columbia,9,82,2020-04-17,2020-04-23,2020,4
90,Farid Bang feat. 18 Karat & AK Ausserkontrolle,Loco,Farid Bang,2,21,2020-04-17,2020-04-23,2020,4
91,Luciano [DE],Mios mit Bars,Urban,9,2,2020-04-17,2020-04-23,2020,4
92,Dardan,D A YYY T O N A,Hypnotize Entertainment,7,5,2020-04-17,2020-04-23,2020,4
93,Luciano [DE],Sip,Urban,6,3,2020-04-17,2020-04-23,2020,4
94,Ufo361,"Bad Girls, Good Vibes",Stay High,5,4,2020-04-17,2020-04-23,2020,4
95,Sido feat. Apache 207,2002,Urban,29,6,2020-04-17,2020-04-23,2020,4
96,Arizona Zervas,Roxanne,SME - Arizona Zervas,23,27,2020-04-17,2020-04-23,2020,4
97,Samra x Elif,Zu Ende,Urban,11,4,2020-04-17,2020-04-23,2020,4
98,Lil Nas X,Old Town Road,SME - Columbia,53,1,2020-04-17,2020-04-23,2020,4
99,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,42,4,2020-04-17,2020-04-23,2020,4
100,RIN,Alien,SME - Division,18,8,2020-04-17,2020-04-23,2020,4
