current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Eno feat. MERO,Ferrari,Alles Oder Nix Records,1,1,2019-02-15,2019-02-21,2019,2
2,Capital Bra,Prinzessa,Universal Domestic Urban,3,1,2019-02-15,2019-02-21,2019,2
3,Azet & Zuna,Hallo hallo,KMN Gang,1,3,2019-02-15,2019-02-21,2019,2
4,Ariana Grande,7 Rings,Republic Records,4,4,2019-02-15,2019-02-21,2019,2
5,Ava Max,Sweet But Psycho,Atlantic,17,1,2019-02-15,2019-02-21,2019,2
6,Loredana x Mozzik,Romeo & Juliet,Loredana,2,2,2019-02-15,2019-02-21,2019,2
7,Mero,Hobby Hobby,Groove Attack,4,1,2019-02-15,2019-02-21,2019,2
8,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",Republic Records,1,8,2019-02-15,2019-02-21,2019,2
9,Calvin Harris & Rag'n'Bone Man,Giant,SME - Columbia,5,7,2019-02-15,2019-02-21,2019,2
10,"KitschKrieg feat. Cro, AnnenMayKantereit & Trettmann",5 Minuten,BMG,1,10,2019-02-15,2019-02-21,2019,2
11,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,13,7,2019-02-15,2019-02-21,2019,2
12,Capital Bra,Benzema,Universal Domestic Urban,8,1,2019-02-15,2019-02-21,2019,2
13,Sido,Tausend Tattoos,Universal Domestic Urban,16,2,2019-02-15,2019-02-21,2019,2
14,Halsey,Without Me,Capitol,19,11,2019-02-15,2019-02-21,2019,2
15,Panic! At The Disco,High Hopes,Atlantic,28,5,2019-02-15,2019-02-21,2019,2
16,Kool Savas feat. Nessi,Deine Mutter,SME - Essah Entertainment ,4,16,2019-02-15,2019-02-21,2019,2
17,Shindy,DODI,SME - Friends With Money,5,1,2019-02-15,2019-02-21,2019,2
18,Fero47,Jaja,SME - Epic Domestic,5,8,2019-02-15,2019-02-21,2019,2
19,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,11,16,2019-02-15,2019-02-21,2019,2
20,Mero,Baller los,Groove Attack,12,1,2019-02-15,2019-02-21,2019,2
21,Alle Farben & Ilira,Fading,B1 Recordings,15,16,2019-02-15,2019-02-21,2019,2
22,Lady Gaga & Bradley Cooper,Shallow,Interscope,20,10,2019-02-15,2019-02-21,2019,2
23,Billie Eilish,Bury A Friend,Interscope,2,14,2019-02-15,2019-02-21,2019,2
24,Post Malone,Wow.,Republic Records,7,18,2019-02-15,2019-02-21,2019,2
25,Hugel feat. Amber Van Day,WTF,Warner Music International,5,21,2019-02-15,2019-02-21,2019,2
26,KC Rebell,Hasso,Rebell Army,2,26,2019-02-15,2019-02-21,2019,2
27,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,36,1,2019-02-15,2019-02-21,2019,2
28,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,17,1,2019-02-15,2019-02-21,2019,2
29,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,28,1,2019-02-15,2019-02-21,2019,2
30,Azet & Zuna,Wenn die Sonne untergeht,KMN Gang,4,7,2019-02-15,2019-02-21,2019,2
31,Marshmello & Bastille,Happier,Universal,26,9,2019-02-15,2019-02-21,2019,2
32,Dean Lewis,Be Alright,Universal,26,8,2019-02-15,2019-02-21,2019,2
33,Kontra K,Warnung,BMG,4,6,2019-02-15,2019-02-21,2019,2
34,Ariana Grande,"Thank U, Next",Republic Records,15,13,2019-02-15,2019-02-21,2019,2
35,Kalim feat. Luciano,Kilo,Universal Domestic Urban,1,35,2019-02-15,2019-02-21,2019,2
36,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,11,33,2019-02-15,2019-02-21,2019,2
37,C Arma,Yapma,C Arma,6,37,2019-02-15,2019-02-21,2019,2
38,Sam Smith & Normani,Dancing With A Stranger,Capitol,5,37,2019-02-15,2019-02-21,2019,2
39,Farid Bang,#niemalsantäuschen,Banger Musik,5,4,2019-02-15,2019-02-21,2019,2
40,Dermot Kennedy,Power Over Me,Interscope,4,40,2019-02-15,2019-02-21,2019,2
41,Kerstin Ott & Helene Fischer,Regenbogenfarben,Universal Domestic Polydor,7,20,2019-02-15,2019-02-21,2019,2
42,Ariana Grande,Bloodline,Republic Records,1,42,2019-02-15,2019-02-21,2019,2
43,Lena,Thank You,Universal Domestic Polydor,10,40,2019-02-15,2019-02-21,2019,2
